Time,XGtranslationTotalmotion,YGtranslationTotalmotion,ZGtranslationTotalmotion,XLrotationTotalmotion,YLrotationTotalmotion,ZGrotationTotalmotion,XGtranslationTotalmotion.1,YGtranslationTotalmotion.1,ZGtranslationTotalmotion.1,XLrotationTotalmotion.1,YLrotationTotalmotion.1,ZGrotationTotalmotion.1,XGtranslationTotalmotion.2,YGtranslationTotalmotion.2,ZGtranslationTotalmotion.2,XLrotationTotalmotion.2,YLrotationTotalmotion.2,ZGrotationTotalmotion.2,XGtranslationTotalmotion.3,YGtranslationTotalmotion.3,ZGtranslationTotalmotion.3,XLrotationTotalmotion.3,YLrotationTotalmotion.3,ZGrotationTotalmotion.3,XGtranslationTotalmotion.4,YGtranslationTotalmotion.4,ZGtranslationTotalmotion.4,XLrotationTotalmotion.4,YLrotationTotalmotion.4,ZGrotationTotalmotion.4,XGtranslationTotalmotion.5,YGtranslationTotalmotion.5,ZGtranslationTotalmotion.5,XLrotationTotalmotion.5,YLrotationTotalmotion.5,ZGrotationTotalmotion.5
1252.0,63.918,0.00070967,0.28696,0.00032752,-0.82271,0.0054513,1.0212,3.641e-05,-0.069735,-0.0003588,1.2169,0.00025383,6.9573,0.00035601,0.17551,0.00023126,-0.56082,0.0048853,1.1565,5.9197e-05,-0.084562,-8.3291e-05,1.3859,0.00051489,6.9448,-42.008,0.19831,-0.027151,-0.45986,0.060452,1.1012,-0.046606,-0.083169,0.027764,1.292,-0.032621
1252.5,63.569,0.00067522,0.2764,0.00026893,-0.19754,0.0053643,0.93147,-5.7562e-05,-0.079958,-0.00025402,1.1041,9.3898e-05,7.0196,0.0003044,0.23758,0.00017231,-0.71936,0.0048182,0.97454,-1.0912e-05,-0.091786,-1.0436e-05,1.1662,0.00027131,7.0198,-42.01,0.25066,-0.022252,-0.63987,0.077671,1.0737,-0.049877,-0.093626,0.027298,1.2384,-0.053555
1253.0,63.19,0.0006369,0.25778,0.00019729,0.49683,0.0052861,0.78277,-0.00015382,-0.085297,-0.00014396,0.92871,-8.1078e-05,7.0474,0.00023639,0.28067,9.9175e-05,-0.86758,0.0047418,0.73491,-8.3515e-05,-0.094465,6.5908e-05,0.88619,-1.7779e-05,7.0636,-42.011,0.28248,-0.016584,-0.82283,0.091388,0.97247,-0.044073,-0.098242,0.017983,1.1065,-0.065898
1253.5,62.811,0.00059681,0.22698,0.00011486,1.1962,0.0052209,0.58022,-0.00023652,-0.085728,-4.5294e-05,0.69737,-0.00024533,7.0303,0.00016039,0.30544,2.0486e-05,-0.97171,0.00466,0.45186,-0.00015036,-0.092813,0.0001381,0.56275,-0.0003069,7.064,-42.011,0.29646,-0.010032,-0.97011,0.098715,0.79625,-0.030399,-0.09678,0.0014405,0.89667,-0.066941
1254.0,62.465,0.00055666,0.17968,2.4774e-05,1.8312,0.0051695,0.32799,-0.0002998,-0.081563,3.5411e-05,0.41569,-0.00037295,6.9602,8.4997e-05,0.31389,-5.4937e-05,-0.99917,0.0045785,0.13565,-0.00020421,-0.087055,0.00019866,0.20826,-0.00054973,7.0108,-42.01,0.29636,-0.0025393,-1.043,0.097787,0.54475,-0.010722,-0.089578,-0.0202,0.61043,-0.055931
1254.5,62.183,0.00051993,0.11324,-6.8117e-05,2.3343,0.0051267,0.03213,-0.0003466,-0.073421,0.00010036,0.09121,-0.0004428,6.8332,1.7657e-05,0.30854,-0.0001193,-0.924,0.0045048,-0.20559,-0.00023978,-0.077507,0.00024101,-0.16732,-0.00070654,6.898,-42.008,0.28583,0.0057613,-1.0092,0.088056,0.22127,0.012394,-0.077555,-0.044289,0.25287,-0.034342
1255.0,61.993,0.00049307,0.028459,-0.00015683,2.6481,0.0050818,-0.29557,-0.00038417,-0.062112,0.00015563,-0.26267,-0.00044292,6.6506,-3.5858e-05,0.29181,-0.00016639,-0.73158,0.0044471,-0.56154,-0.00025359,-0.064582,0.00025957,-0.55201,-0.00075102,6.7252,-42.006,0.26761,0.014451,-0.84804,0.070315,-0.16307,0.035559,-0.062075,-0.067475,-0.16287,-0.0057048
1255.5,61.915,0.00048467,-0.06936,-0.0002329,2.7316,0.0050213,-0.63403,-0.00041832,-0.04836,0.0002054,-0.62307,-0.00037291,6.4203,-7.1445e-05,0.26545,-0.00019181,-0.42219,0.0044121,-0.91472,-0.00024386,-0.048658,0.00025016,-0.92667,-0.00067493,6.4986,-42.005,0.24309,0.022825,-0.55506,0.046393,-0.58534,0.05456,-0.044548,-0.085607,-0.61157,0.024999
1256.0,61.958,0.00050235,-0.17043,-0.00028807,2.5656,0.0049322,-0.95188,-0.00044979,-0.032458,0.00024871,-0.9566,-0.00024361,6.1558,-8.6852e-05,0.23026,-0.00019319,-0.012683,0.0044034,-1.2376,-0.00021119,-0.02982,0.00021154,-1.262,-0.00048976,6.2311,-42.005,0.21221,0.030008,-0.14426,0.018686,-1.0089,0.064719,-0.025848,-0.094007,-1.0541,0.052302
1256.5,62.123,0.00054902,-0.26188,-0.00031658,2.1561,0.0048064,-1.2105,-0.00047419,-0.014101,0.00028004,-1.2228,-7.4799e-05,5.8762,-8.225e-05,0.18591,-0.0001708,0.46407,0.0044191,-1.4941,-0.00015971,-0.007721,0.00014765,-1.5202,-0.00022523,5.9417,-42.006,0.17373,0.035135,0.35203,-0.010296,-1.386,0.061687,-0.005828,-0.088265,-1.4402,0.071381
1257.0,62.395,0.00062047,-0.33023,-0.00031697,1.5341,0.0046418,-1.3716,-0.00048484,0.0073424,0.00029279,-1.3819,0.0001079,5.6042,-6.0812e-05,0.1313,-0.00012812,0.962,0.0044516,-1.6461,-9.7549e-05,0.018129,6.8735e-05,-1.6621,7.5232e-05,5.6543,-42.007,0.12575,0.037541,0.88586,-0.038202,-1.6644,0.042535,0.016605,-0.065444,-1.7156,0.079079
1257.5,62.753,0.00070586,-0.36443,-0.00029263,0.75329,0.0044429,-1.4068,-0.00047686,0.032085,0.00028345,-1.4053,0.0002762,5.3642,-2.8575e-05,0.065204,-7.1879e-05,1.4268,0.0044885,-1.6634,-3.5843e-05,0.047595,-1.0036e-05,-1.6573,0.00036147,5.3951,-42.008,0.066567,0.036889,1.3987,-0.062915,-1.7984,0.0068484,0.042607,-0.025383,-1.8338,0.074576
1258.0,63.163,0.00079094,-0.35847,-0.00025076,-0.11469,0.0042181,-1.3065,-0.00044987,0.05914,0.00025357,-1.2842,0.00040286,5.18,6.9299e-06,-0.012502,-1.1028e-05,1.8021,0.0045152,-1.5331,1.4113e-05,0.079095,-7.3073e-05,-1.4942,0.00058514,5.1903,-42.007,-0.0042215,0.033188,1.8284,-0.082516,-1.7598,-0.04254,0.072049,0.028441,-1.7669,0.059533
1258.5,63.588,0.00086265,-0.31293,-0.00020009,-0.98793,0.0039763,-1.0837,-0.000408,0.086115,0.00020882,-1.0342,0.00046609,5.0721,3.9078e-05,-0.099573,4.5374e-05,2.0369,0.0045191,-1.265,4.4565e-05,0.10938,-0.00011015,-1.1857,0.00070834,5.063,-42.005,-0.084577,0.02669,2.1168,-0.095228,-1.5453,-0.099557,0.10259,0.088967,-1.5141,0.037643
1259.0,63.991,0.00091296,-0.23471,-0.00014838,-1.7826,0.0037242,-0.77259,-0.00035776,0.10984,0.00015606,-0.69298,0.00045374,5.0551,6.4615e-05,-0.19034,9.062e-05,2.092,0.0044925,-0.89173,5.4139e-05,0.13429,-0.00012045,-0.76838,0.00071031,5.0304,-42.0,-0.16917,0.017723,2.2175,-0.099442,-1.1789,-0.15571,0.12991,0.14664,-1.1035,0.013659
1259.5,64.333,0.00094045,-0.13525,-0.0001006,-2.4221,0.0034635,-0.4206,-0.00030504,0.12749,0.00010043,-0.31196,0.00036627,5.1363,8.4977e-05,-0.27548,0.00012209,1.9457,0.0044338,-0.46169,4.85e-05,0.15014,-0.0001128,-0.29562,0.00059093,5.1021,-41.996,-0.24932,0.0065297,2.1027,-0.093832,-0.70674,-0.20154,0.14918,0.19118,-0.58623,-0.0078461
1260.0,64.586,0.00094908,-0.027588,-5.8549e-05,-2.8453,0.0031921,-0.076923,-0.00025311,0.13751,4.4229e-05,0.055978,0.00021697,5.3143,0.00010562,-0.34305,0.00014137,1.5976,0.0043467,-0.028634,3.8069e-05,0.15498,-0.00010148,0.17414,0.00036997,5.2778,-41.992,-0.31396,-0.0067566,1.7673,-0.077591,-0.18794,-0.2284,0.1569,0.21363,-0.026711,-0.023589
1260.5,64.727,0.00094529,0.076644,-2.1754e-05,-3.013,0.0029062,0.21962,-0.00020287,0.13972,-1.1929e-05,0.36927,2.9668e-05,5.578,0.00013336,-0.38074,0.00015271,1.0698,0.004237,0.36051,3.3726e-05,0.14899,-9.9785e-05,0.59014,8.3409e-05,5.547,-41.992,-0.35181,-0.021972,1.2313,-0.050742,0.31799,-0.2303,0.15207,0.20824,0.51093,-0.032137
1261.0,64.747,0.00093527,0.16935,1.1196e-05,-2.9123,0.0026036,0.44916,-0.0001546,0.1348,-6.6912e-05,0.60669,-0.00016531,5.9077,0.00017277,-0.37896,0.00016049,0.40539,0.0041099,0.67525,4.1359e-05,0.13384,-0.00011359,0.91944,-0.00022246,5.8896,-41.995,-0.35413,-0.038634,0.53828,-0.014404,0.76197,-0.20527,0.13614,0.17371,0.9742,-0.033673
1261.5,64.645,0.00092383,0.24659,4.1726e-05,-2.5572,0.0022865,0.61267,-0.00010979,0.12358,-0.00011766,0.76921,-0.000336,6.2761,0.00022319,-0.33387,0.00016693,-0.33554,0.0039685,0.90554,5.8507e-05,0.11178,-0.00013831,1.1511,-0.00049785,6.2768,-42.002,-0.31746,-0.05564,-0.24825,0.029011,1.1122,-0.15607,0.11203,0.11381,1.3295,-0.029124
1262.0,64.432,0.00091493,0.30755,7.1154e-05,-1.9864,0.0019618,0.72678,-7.1261e-05,0.10675,-0.00015974,0.87437,-0.00045379,6.6509,0.00027808,-0.24927,0.00017115,-1.0817,0.0038139,1.0593,7.4418e-05,0.084871,-0.00016024,1.2934,-0.00069678,6.6743,-42.012,-0.24519,-0.071119,-1.0514,0.07572,1.3556,-0.0899,0.082937,0.036946,1.5634,-0.019225
1262.5,64.129,0.00091255,0.35265,0.00010087,-1.2582,0.0016405,0.81373,-4.1018e-05,0.084901,-0.00019002,0.9457,-0.00049855,6.9978,0.00032704,-0.13654,0.00016974,-1.7581,0.0036466,1.1543,7.4483e-05,0.054826,-0.00016246,1.3655,-0.00078482,7.045,-42.021,-0.14739,-0.082596,-1.7892,0.12077,1.4932,-0.017051,0.051598,-0.045316,1.6778,-0.0041584
1263.0,63.762,0.00092052,0.3814,0.00013205,-0.44384,0.0013341,0.8903,-1.7908e-05,0.05884,-0.00020916,1.001,-0.00046242,7.2837,0.00035981,-0.012404,0.00015868,-2.2944,0.0034681,1.2085,4.7272e-05,0.023216,-0.00013257,1.3866,-0.00074575,7.3533,-42.029,-0.038584,-0.087506,-2.3833,0.15855,1.534,0.051243,0.020139,-0.12062,1.6834,0.015937
1263.5,63.363,0.0009407,0.3913,0.00016459,0.38072,0.0010522,0.95977,3.0537e-06,0.029754,-0.00022223,1.0441,-0.00035154,7.4806,0.00037041,0.10508,0.00013543,-2.6324,0.0032815,1.2314,-9.0074e-06,-0.0082918,-6.9361e-05,1.3677,-0.00058553,7.5682,-42.032,0.065867,-0.083952,-2.7684,0.18364,1.4876,0.10525,-0.0097974,-0.17845,1.5917,0.039923
1264.0,62.962,0.00097026,0.37806,0.00019544,1.1427,0.00080022,1.0098,2.8168e-05,-0.00071656,-0.00023596,1.0626,-0.00018493,7.5681,0.00035942,0.20095,0.00010043,-2.7334,0.0030914,1.2198,-8.4081e-05,-0.037883,1.5006e-05,1.3066,-0.00033184,7.6673,-42.03,0.15377,-0.071446,-2.8996,0.19173,1.3602,0.1388,-0.036934,-0.21239,1.411,0.064809
1264.5,62.591,0.0010002,0.33722,0.00021783,1.7796,0.00057793,1.0165,5.9921e-05,-0.03062,-0.00025358,1.0324,9.4362e-06,7.5357,0.00033358,0.26695,5.7249e-05,-2.5822,0.0029033,1.1589,-0.00015872,-0.063763,9.8474e-05,1.1896,-2.8721e-05,7.639,-42.024,0.219,-0.051348,-2.7581,0.18058,1.1545,0.15038,-0.060401,-0.22121,1.1463,0.085809
1265.0,62.275,0.0010168,0.26659,0.00022219,2.244,0.00037997,0.95331,9.2485e-05,-0.05805,-0.00027005,0.92729,0.00020002,7.3844,0.00030268,0.30288,1.132e-05,-2.1897,0.002722,1.0285,-0.00021226,-0.084521,0.00015726,0.99783,0.00027215,7.4836,-42.016,0.26232,-0.026775,-2.3537,0.1507,0.87251,0.14288,-0.079852,-0.20847,0.80207,0.09753
1265.5,62.037,0.0010059,0.16848,0.00019922,2.5072,0.00019686,0.80084,0.00011127,-0.081611,-0.00027131,0.7287,0.00035695,7.1264,0.00027562,0.3154,-3.1955e-05,-1.5919,0.0025503,0.81118,-0.00023103,-0.099538,0.00017532,0.71582,0.00052142,7.2139,-42.008,0.28978,-0.0018879,-1.7238,0.10547,0.52083,0.12202,-0.095475,-0.18069,0.38801,0.095912
1266.0,61.89,0.00095947,0.050846,0.00014416,2.5599,1.6797e-05,0.55442,9.7913e-05,-0.10072,-0.00023901,0.43418,0.000456,6.7838,0.00025717,0.31459,-6.895e-05,-0.84555,0.0023886,0.50071,-0.00021345,-0.1092,0.00015053,0.34024,0.00068008,6.8539,-42.003,0.3093,0.019241,-0.92966,0.050393,0.11476,0.093974,-0.10776,-0.14475,-0.077066,0.079957
1266.5,61.839,0.00088022,-0.073109,6.0375e-05,2.4109,-0.00017239,0.22767,3.9538e-05,-0.11549,-0.00015978,0.060473,0.00048104,6.3871,0.00024714,0.30951,-9.8535e-05,-0.022854,0.0022343,0.10748,-0.00016999,-0.11469,9.5287e-05,-0.11468,0.00072483,6.4359,-42.002,0.32656,0.033744,-0.049484,-0.0079585,-0.31952,0.063137,-0.11701,-0.1056,-0.56302,0.052291
1267.0,61.884,0.00078286,-0.18704,-3.9687e-05,2.0846,-0.00038136,-0.14927,-6.2428e-05,-0.12613,-3.4424e-05,-0.35852,0.00042646,5.9713,0.00024193,0.30451,-0.00012157,0.7969,0.002082,-0.34009,-0.00011846,-0.11724,3.1209e-05,-0.61609,0.00065027,5.9975,-42.004,0.34198,0.04064,0.83007,-0.062945,-0.74627,0.030823,-0.12282,-0.064928,-1.0302,0.018234
1267.5,62.016,0.00068981,-0.27467,-0.00013698,1.6169,-0.00061782,-0.53557,-0.00018896,-0.13233,0.00011802,-0.77816,0.00029979,5.5725,0.00023738,0.29749,-0.00013955,1.5355,0.0019254,-0.79903,-7.667e-05,-0.11727,-1.9637e-05,-1.1165,0.00046897,5.5777,-42.007,0.34983,0.040867,1.6232,-0.10865,-1.1247,-0.0045687,-0.1239,-0.021522,-1.4343,-0.016069
1268.0,62.22,0.00062293,-0.32324,-0.00021147,1.0512,-0.00088519,-0.88764,-0.00030821,-0.13297,0.00026439,-1.1516,0.00012256,5.2247,0.0002314,0.28081,-0.0001531,2.124,0.0017587,-1.2188,-5.6405e-05,-0.11385,-4.2708e-05,-1.5613,0.00020972,5.2128,-42.01,0.33988,0.036648,2.2542,-0.1405,-1.4153,-0.045915,-0.11837,0.027085,-1.7333,-0.045354
1268.5,62.477,0.00059474,-0.32633,-0.00024853,0.4341,-0.001182,-1.1668,-0.00038625,-0.12646,0.00036819,-1.4379,-7.2605e-05,4.9561,0.00022502,0.24455,-0.00016127,2.5096,0.0015789,-1.5505,-6.0702e-05,-0.10501,-3.5081e-05,-1.8987,-8.6251e-05,4.9328,-42.011,0.30118,0.030533,2.6651,-0.1557,-1.587,-0.094898,-0.10461,0.082122,-1.895,-0.065937
1269.0,62.764,0.00060335,-0.28528,-0.00024362,-0.18789,-0.0015018,-1.3451,-0.00040018,-0.11147,0.00040357,-1.6083,-0.00024942,4.7867,0.00022159,0.18088,-0.00016176,2.6611,0.0013863,-1.755,-8.4524e-05,-0.088707,-4.7838e-06,-2.0885,-0.00037127,4.7589,-42.008,0.22659,0.024449,2.8216,-0.1537,-1.6221,-0.14972,-0.082201,0.14132,-1.9023,-0.075444
1269.5,63.06,0.0006334,-0.2089,-0.00020323,-0.77172,-0.0018343,-1.4084,-0.00034762,-0.08773,0.00036617,-1.6491,-0.00037695,4.7267,0.00022492,0.088035,-0.00015206,2.5711,0.0011847,-1.8096,-0.00011745,-0.064122,3.3428e-05,-2.1089,-0.00059861,4.7016,-42.002,0.11653,0.019109,2.7162,-0.13623,-1.52,-0.20407,-0.052481,0.19792,-1.7568,-0.072339
1270.0,63.344,0.00066271,-0.11158,-0.00014177,-1.2799,-0.0021666,-1.3562,-0.00024808,-0.056412,0.00027549,-1.5618,-0.00043632,4.7764,0.00023725,-0.02757,-0.00013074,2.2564,0.00097915,-1.7108,-0.00014731,-0.032447,6.3854e-05,-1.9589,-0.0007301,4.7599,-41.994,-0.019427,0.013944,2.3682,-0.10698,-1.2963,-0.24796,-0.018419,0.24169,-1.478,-0.056052
1270.5,63.597,0.00067147,-0.010258,-7.6038e-05,-1.6823,-0.0024855,-1.1994,-0.00013553,-0.020022,0.00016736,-1.3602,-0.00042257,4.9259,0.00025817,-0.15177,-9.8341e-05,1.755,0.00077451,-1.4724,-0.00016343,0.00318,7.482e-05,-1.6569,-0.00074278,4.9228,-41.987,-0.16372,0.0075499,1.8202,-0.070568,-0.9793,-0.27038,0.016182,0.26163,-1.0989,-0.027784
1271.0,63.803,0.0006501,0.078969,-1.9271e-05,-1.9569,-0.0027797,-0.95632,-4.5043e-05,0.018126,7.9668e-05,-1.066,-0.00034218,5.1576,0.00028491,-0.26557,-5.7376e-05,1.1209,0.00057299,-1.1212,-0.00015897,0.03853,6.144e-05,-1.2351,-0.00063328,5.17,-41.982,-0.29433,-0.0015483,1.1329,-0.031541,-0.60387,-0.26276,0.047698,0.24953,-0.65928,0.0086685
1271.5,63.952,0.00060252,0.14388,2.2658e-05,-2.0908,-0.003041,-0.64847,5.4745e-07,0.054569,3.7703e-05,-0.70464,-0.00020959,5.4477,0.00031342,-0.34954,-1.1581e-05,0.418,0.00037276,-0.69031,-0.00013261,0.069463,2.6241e-05,-0.73203,-0.0004192,5.4754,-41.983,-0.38971,-0.014117,0.37731,0.0063839,-0.20508,-0.22217,0.07346,0.20309,-0.19897,0.046979
1272.0,64.034,0.00054387,0.17816,5.1844e-05,-2.0801,-0.0032648,-0.29697,-1.6563e-06,0.08625,4.5522e-05,-0.30065,-4.4884e-05,5.769,0.00033971,-0.38857,3.5069e-05,-0.28746,0.00016758,-0.21318,-8.8714e-05,0.092868,-2.2373e-05,-0.18643,-0.00013619,5.8094,-41.989,-0.43371,-0.029711,-0.37321,0.040517,0.18734,-0.15294,0.092065,0.12746,0.24832,0.079683
1272.5,64.048,0.00049399,0.18212,7.5871e-05,-1.9292,-0.0034497,0.078872,-3.5364e-05,0.11086,8.6494e-05,0.12342,0.00012722,6.0938,0.00036057,-0.37535,7.9056e-05,-0.93371,-5.1901e-05,0.28033,-3.6516e-05,0.10709,-7.2472e-05,0.36734,0.00016862,6.1425,-41.999,-0.41911,-0.046586,-1.051,0.069071,0.55173,-0.066133,0.10327,0.034593,0.65781,0.10039
1273.0,63.993,0.0004697,0.16195,0.00010362,-1.6511,-0.0035969,0.46116,-7.3297e-05,0.127,0.00013187,0.54691,0.00027896,6.3963,0.00037361,-0.31198,0.00011747,-1.4692,-0.00029515,0.76423,1.1428e-05,0.11196,-0.00011099,0.89971,0.00044548,6.4478,-42.01,-0.34893,-0.062064,-1.6008,0.090946,0.87431,0.023112,0.10768,-0.059505,1.0135,0.10572
1273.5,63.874,0.00047899,0.12785,0.0001412,-1.2654,-0.0037097,0.83144,-8.8613e-05,0.13428,0.00015287,0.94905,0.0003835,6.6546,0.0003771,-0.2093,0.00014778,-1.857,-0.00056788,1.2144,4.2041e-05,0.10859,-0.00012654,1.3838,0.00065085,6.7029,-42.021,-0.2355,-0.073218,-1.984,0.10556,1.1465,0.099486,0.10646,-0.13877,1.3055,0.095961
1274.0,63.699,0.00051904,0.091445,0.00018948,-0.79831,-0.0037933,1.1686,-6.4516e-05,0.13332,0.00013107,1.3068,0.0004209,6.8519,0.00036993,-0.084293,0.00016778,-2.0763,-0.00086852,1.6057,4.519e-05,0.099131,-0.00011217,1.7925,0.00075405,6.8916,-42.027,-0.097538,-0.07765,-2.1812,0.11273,1.3613,0.15143,0.10105,-0.19115,1.5261,0.074326
1274.5,63.478,0.00057847,0.063075,0.00024393,-0.28047,-0.0038554,1.4478,1.319e-06,0.1257,6.3468e-05,1.5936,0.00038374,6.9776,0.0003523,0.043615,0.00017588,-2.1231,-0.0011867,1.9102,1.7411e-05,0.08653,-6.808e-05,2.0966,0.00074041,7.0045,-42.027,0.043777,-0.074124,-2.192,0.11254,1.5099,0.17385,0.093005,-0.21141,1.6665,0.045299
1275.0,63.228,0.00064196,0.04949,0.0002961,0.25399,-0.0039054,1.6416,9.8561e-05,0.11374,-3.8811e-05,1.7811,0.00027923,7.027,0.00032653,0.15634,0.00017191,-2.0082,-0.0015046,2.0982,-3.5832e-05,0.074003,-2.6436e-06,2.2659,0.00061166,7.0387,-42.022,0.1688,-0.062886,-2.0327,0.10526,1.5809,0.16888,0.0838,-0.20194,1.7158,0.013156
1275.5,62.964,0.00069474,0.052455,0.00033589,0.76939,-0.0039535,1.7239,0.0002093,0.099889,-0.0001556,1.8426,0.00012734,7.0014,0.00029743,0.24028,0.00015775,-1.7542,-0.0018011,2.1423,-0.00010025,0.064273,6.8699e-05,2.2734,0.00038472,6.9976,-42.013,0.26263,-0.045613,-1.7322,0.091287,1.5618,0.14451,0.074619,-0.17132,1.6625,-0.018705
1276.0,62.705,0.00072519,0.068525,0.00035357,1.2305,-0.0040084,1.6753,0.00031375,0.086048,-0.00026388,1.7595,-4.4163e-05,6.907,0.00027161,0.28815,0.00013731,-1.3913,-0.0020574,2.0236,-0.00015589,0.058618,0.00012715,2.1021,9.0155e-05,6.8895,-42.003,0.31703,-0.025014,-1.3275,0.071242,1.443,0.11178,0.066064,-0.1313,1.4987,-0.047517
1276.5,62.469,0.00072541,0.090025,0.00034122,1.6045,-0.0040753,1.4894,0.00039392,0.072861,-0.00034241,1.5273,-0.00020525,6.7542,0.00025543,0.29933,0.00011536,-0.95386,-0.0022625,1.7391,-0.00018325,0.056191,0.00015623,1.7523,-0.00022971,6.7268,-41.993,0.33079,-0.0042036,-0.85895,0.046124,1.2227,0.081252,0.057949,-0.09306,1.2252,-0.070479
1277.0,62.275,0.00069101,0.10701,0.00029411,1.8637,-0.0041536,1.177,0.00043553,0.059583,-0.00037486,1.1599,-0.00032881,6.5566,0.00025232,0.27893,9.5601e-05,-0.47684,-0.0024154,1.3061,-0.00017067,0.054171,0.00014782,1.2459,-0.00052439,6.5243,-41.988,0.30891,0.013994,-0.36568,0.017499,0.90972,0.059888,0.049365,-0.064045,0.85411,-0.084434
1277.5,62.138,0.00062169,0.10977,0.00021216,1.9873,-0.0042365,0.76584,0.00042939,0.044649,-0.00035179,0.68932,-0.00039514,6.3295,0.00026078,0.23587,7.8981e-05,0.0069132,-0.0025252,0.76118,-0.00011939,0.048922,0.0001052,0.62535,-0.00074284,6.298,-41.987,0.26063,0.02762,0.11714,-0.012422,0.52495,0.049396,0.03909,-0.046251,0.41015,-0.086411
1278.0,62.07,0.00052297,0.091287,0.00010151,1.9636,-0.0043119,0.29676,0.00037268,0.026725,-0.00027216,0.16088,-0.00039513,6.0893,0.00027434,0.18054,6.3171e-05,0.4681,-0.0026069,0.15596,-4.3862e-05,0.037676,4.2172e-05,-0.05213,-0.00084434,6.0641,-41.99,0.19719,0.035902,0.56033,-0.040934,0.098842,0.046344,0.026221,-0.03641,-0.072136,-0.074878
1278.5,62.077,0.00040773,0.049094,-2.4899e-05,1.7915,-0.0043651,-0.18343,0.00027138,0.0056613,-0.00014511,-0.37406,-0.00033143,5.8522,0.00028386,0.12264,4.3754e-05,0.88163,-0.0026776,-0.45121,3.3467e-05,0.01987,-2.1836e-05,-0.72261,-0.00080937,5.8375,-41.996,0.12955,0.039244,0.94134,-0.065202,-0.33263,0.043954,0.010745,-0.027801,-0.5529,-0.050954
1279.0,62.161,0.00029582,-0.013912,-0.00014844,1.4812,-0.0043823,-0.62922,0.0001422,-0.017175,9.1576e-06,-0.86611,-0.0002165,5.6336,0.00028133,0.069494,1.6646e-05,1.2267,-0.0027511,-1.0033,9.07e-05,-0.0024817,-6.8481e-05,-1.3245,-0.00064461,5.6317,-42.002,0.066582,0.038888,1.2441,-0.082749,-0.73299,0.034863,-0.0062699,-0.013006,-0.99243,-0.018725
1279.5,62.316,0.00021007,-0.089902,-0.00024843,1.054,-0.0043538,-1.0023,1.1191e-05,-0.039271,0.00016148,-1.274,-6.845e-05,5.4471,0.00026339,0.025291,-1.9391e-05,1.4867,-0.0028351,-1.4514,0.00011444,-0.025514,-8.6468e-05,-1.8058,-0.00037994,5.4581,-42.005,0.014021,0.036387,1.458,-0.091901,-1.0696,0.013938,-0.022931,0.013251,-1.3557,0.015694
1280.0,62.532,0.0001696,-0.16766,-0.00030741,0.54154,-0.0042765,-1.2744,-9.1526e-05,-0.057779,0.00027973,-1.5678,9.2932e-05,5.3042,0.00023288,-0.0089282,-6.1428e-05,1.649,-0.0029312,-1.7588,0.00010414,-0.044887,-7.4872e-05,-2.1278,-5.9599e-05,5.3257,-42.005,-0.025809,0.033057,1.5773,-0.092082,-1.3163,-0.019764,-0.037088,0.052027,-1.6154,0.045945
1280.5,62.793,0.00018279,-0.23488,-0.00031623,-0.0162,-0.0041541,-1.4283,-0.00014084,-0.070375,0.00033811,-1.7293,0.0002478,5.2134,0.0001976,-0.034518,-0.00010296,1.705,-0.0030358,-1.9026,7.0565e-05,-0.057213,-4.2031e-05,-2.2675,0.00026694,5.2411,-42.002,-0.053542,0.029602,1.6,-0.083911,-1.4548,-0.062434,-0.046964,0.099468,-1.7529,0.06718
1281.0,63.078,0.0002433,-0.28055,-0.00027718,-0.57412,-0.0039965,-1.4565,-0.00012615,-0.075853,0.00032684,-1.7515,0.00037576,5.1805,0.0001668,-0.054107,-0.00013617,1.6509,-0.0031431,-1.874,3.0335e-05,-0.061088,-1.2906e-06,-2.2175,0.00055193,5.2088,-41.996,-0.071815,0.026015,1.5276,-0.069084,-1.475,-0.10645,-0.051646,0.14765,-1.7587,0.077013
1281.5,63.365,0.00033092,-0.29699,-0.00020367,-1.0856,-0.0038164,-1.3609,-5.6905e-05,-0.074394,0.00025731,-1.6373,0.00045593,5.2078,0.0001472,-0.070433,-0.00015474,1.4881,-0.003248,-1.6794,-1.1118e-06,-0.057477,3.4566e-05,-1.9867,0.00075378,5.2307,-41.991,-0.084113,0.021744,1.3646,-0.050005,-1.3753,-0.14249,-0.051341,0.18674,-1.6328,0.075421
1282.0,63.632,0.0004176,-0.28102,-0.00011647,-1.5071,-0.0036276,-1.1522,3.9606e-05,-0.067471,0.00015912,-1.3993,0.00047041,5.2944,0.00014046,-0.085441,-0.00015595,1.2237,-0.0033463,-1.3395,-1.5052e-05,-0.049337,5.7614e-05,-1.5992,0.00084104,5.3061,-41.987,-0.09366,0.016022,1.1187,-0.029231,-1.1631,-0.16217,-0.047354,0.20784,-1.3845,0.063931
1282.5,63.856,0.00047625,-0.23402,-3.7673e-05,-1.802,-0.0034417,-0.84981,0.0001281,-0.057441,6.9112e-05,-1.0595,0.00041031,5.4358,0.00014332,-0.099839,-0.0001411,0.87142,-0.0034352,-0.88746,-1.073e-05,-0.040595,6.5557e-05,-1.0925,0.00079758,5.4319,-41.986,-0.10261,0.0082447,0.80161,-0.0089263,-0.85427,-0.16039,-0.041771,0.2055,-1.0328,0.044767
